start_time,end_time,start_sec,end_sec,diff_sec,on,label,meaning
2009-07-28 14:45:48,2009-07-28 14:45:50,1248806748,1248806750,2,1.0,28.0, PIR keuken
2009-07-28 14:45:52,2009-07-28 14:45:53,1248806752,1248806753,1,1.0,28.0, PIR keuken
2009-07-28 14:45:53,2009-07-28 14:45:55,1248806753,1248806755,2,1.0,28.0, PIR keuken
2009-07-28 14:45:55,2009-07-28 14:45:57,1248806755,1248806757,2,1.0,28.0, PIR keuken
2009-07-28 14:45:57,2009-07-28 14:45:59,1248806757,1248806759,2,1.0,28.0, PIR keuken
2009-07-28 14:45:59,2009-07-28 14:46:01,1248806759,1248806761,2,1.0,28.0, PIR keuken
2009-07-28 14:46:01,2009-07-28 14:46:03,1248806761,1248806763,2,1.0,28.0, PIR keuken
2009-07-28 14:46:03,2009-07-28 14:46:04,1248806763,1248806764,1,1.0,28.0, PIR keuken
2009-07-28 14:46:05,2009-07-28 14:46:06,1248806765,1248806766,1,1.0,28.0, PIR keuken
2009-07-28 14:46:07,2009-07-28 14:46:08,1248806767,1248806768,1,1.0,28.0, PIR keuken
2009-07-28 14:46:09,2009-07-28 14:46:10,1248806769,1248806770,1,1.0,28.0, PIR keuken
2009-07-28 14:46:11,2009-07-28 14:46:12,1248806771,1248806772,1,1.0,28.0, PIR keuken
2009-07-28 14:46:13,2009-07-28 14:46:14,1248806773,1248806774,1,1.0,28.0, PIR keuken
2009-07-28 14:46:16,2009-07-28 14:46:17,1248806776,1248806777,1,1.0,28.0, PIR keuken
2009-07-28 14:46:19,2009-07-28 14:46:21,1248806779,1248806781,2,1.0,28.0, PIR keuken
2009-07-28 14:46:23,2009-07-28 14:46:23,1248806783,1248806783,0,1.0,28.0, PIR keuken
2009-07-28 14:46:25,2009-07-28 14:46:27,1248806785,1248806787,2,1.0,28.0, PIR keuken
2009-07-28 14:46:29,2009-07-28 14:46:30,1248806789,1248806790,1,1.0,28.0, PIR keuken
2009-07-28 14:46:30,2009-07-28 14:46:32,1248806790,1248806792,2,1.0,28.0, PIR keuken
2009-07-28 14:46:34,2009-07-28 14:46:36,1248806794,1248806796,2,1.0,28.0, PIR keuken
2009-07-28 14:46:36,2009-07-28 14:46:38,1248806796,1248806798,2,1.0,28.0, PIR keuken
2009-07-28 14:46:38,2009-07-28 14:46:40,1248806798,1248806800,2,1.0,28.0, PIR keuken
2009-07-28 14:46:40,2009-07-28 14:46:42,1248806800,1248806802,2,1.0,28.0, PIR keuken
2009-07-28 14:46:42,2009-07-28 14:46:43,1248806802,1248806803,1,1.0,28.0, PIR keuken
2009-07-28 14:46:44,2009-07-28 14:46:45,1248806804,1248806805,1,1.0,28.0, PIR keuken
2009-07-28 14:46:47,2009-07-28 14:46:49,1248806807,1248806809,2,1.0,28.0, PIR keuken
2009-07-28 14:46:50,2009-07-28 14:46:51,1248806810,1248806811,1,1.0,28.0, PIR keuken
2009-07-28 14:46:55,2009-07-28 14:46:56,1248806815,1248806816,1,1.0,28.0, PIR keuken
2009-07-28 14:46:58,2009-07-28 14:47:00,1248806818,1248806820,2,1.0,28.0, PIR keuken
2009-07-28 14:47:01,2009-07-28 14:47:02,1248806821,1248806822,1,1.0,28.0, PIR keuken
2009-07-28 14:47:03,2009-07-28 14:47:04,1248806823,1248806824,1,1.0,28.0, PIR keuken
2009-07-28 14:47:05,2009-07-28 14:47:06,1248806825,1248806826,1,1.0,28.0, PIR keuken
2009-07-28 14:47:08,2009-07-28 14:47:09,1248806828,1248806829,1,1.0,28.0, PIR keuken
2009-07-28 14:47:09,2009-07-28 14:47:11,1248806829,1248806831,2,1.0,28.0, PIR keuken
2009-07-28 14:47:10,2009-07-28 14:47:11,1248806830,1248806831,1,1.0,28.0, PIR keuken
2009-07-28 14:47:13,2009-07-28 14:47:15,1248806833,1248806835,2,1.0,28.0, PIR keuken
2009-07-28 14:47:16,2009-07-28 14:47:17,1248806836,1248806837,1,1.0,28.0, PIR keuken
2009-07-28 14:47:19,2009-07-28 14:47:20,1248806839,1248806840,1,1.0,28.0, PIR keuken
2009-07-28 14:47:21,2009-07-28 14:47:22,1248806841,1248806842,1,1.0,28.0, PIR keuken
2009-07-28 14:47:22,2009-07-28 14:47:24,1248806842,1248806844,2,1.0,28.0, PIR keuken
2009-07-28 14:47:24,2009-07-28 14:47:26,1248806844,1248806846,2,1.0,28.0, PIR keuken
2009-07-28 14:47:28,2009-07-28 14:47:30,1248806848,1248806850,2,1.0,28.0, PIR keuken
2009-07-28 14:47:31,2009-07-28 14:47:32,1248806851,1248806852,1,1.0,28.0, PIR keuken
2009-07-28 14:47:34,2009-07-28 14:47:35,1248806854,1248806855,1,1.0,28.0, PIR keuken
2009-07-28 14:47:35,2009-07-28 14:47:37,1248806855,1248806857,2,1.0,28.0, PIR keuken
2009-07-28 14:47:37,2009-07-28 14:47:39,1248806857,1248806859,2,1.0,28.0, PIR keuken
2009-07-28 14:47:38,2009-07-28 14:47:39,1248806858,1248806859,1,1.0,28.0, PIR keuken
2009-07-28 14:47:42,2009-07-28 14:47:43,1248806862,1248806863,1,1.0,28.0, PIR keuken
2009-07-28 14:47:45,2009-07-28 14:47:46,1248806865,1248806866,1,1.0,3.0, fridge
2009-07-28 14:47:46,2009-07-28 14:47:48,1248806866,1248806868,2,1.0,28.0, PIR keuken
2009-07-28 14:47:52,2009-07-28 14:47:54,1248806872,1248806874,2,1.0,28.0, PIR keuken
2009-07-28 14:47:55,2009-07-28 14:47:56,1248806875,1248806876,1,1.0,28.0, PIR keuken
2009-07-28 14:47:58,2009-07-28 14:47:59,1248806878,1248806879,1,1.0,28.0, PIR keuken
2009-07-28 14:47:59,2009-07-28 14:48:01,1248806879,1248806881,2,1.0,28.0, PIR keuken
2009-07-28 14:48:01,2009-07-28 14:48:03,1248806881,1248806883,2,1.0,28.0, PIR keuken
2009-07-28 14:48:02,2009-07-28 14:48:03,1248806882,1248806883,1,1.0,3.0, fridge
2009-07-28 14:48:03,2009-07-28 14:48:05,1248806883,1248806885,2,1.0,28.0, PIR keuken
2009-07-28 14:48:06,2009-07-28 14:48:07,1248806886,1248806887,1,1.0,28.0, PIR keuken
2009-07-28 14:48:09,2009-07-28 14:48:12,1248806889,1248806892,3,1.0,28.0, PIR keuken
2009-07-28 14:48:12,2009-07-28 14:48:14,1248806892,1248806894,2,1.0,28.0, PIR keuken
2009-07-28 14:48:16,2009-07-28 14:48:18,1248806896,1248806898,2,1.0,28.0, PIR keuken
2009-07-28 14:48:18,2009-07-28 14:48:20,1248806898,1248806900,2,1.0,28.0, PIR keuken
2009-07-28 14:48:20,2009-07-28 14:48:22,1248806900,1248806902,2,1.0,28.0, PIR keuken
2009-07-28 14:48:24,2009-07-28 14:48:25,1248806904,1248806905,1,1.0,28.0, PIR keuken
2009-07-28 14:48:26,2009-07-28 14:48:27,1248806906,1248806907,1,1.0,3.0, fridge
2009-07-28 14:56:41,2009-07-28 14:56:42,1248807401,1248807402,1,1.0,28.0, PIR keuken
2009-07-28 14:56:45,2009-07-28 14:56:46,1248807405,1248807406,1,1.0,28.0, PIR keuken
2009-07-28 14:56:52,2009-07-28 14:56:54,1248807412,1248807414,2,1.0,28.0, PIR keuken
2009-07-28 14:56:54,2009-07-28 14:56:55,1248807414,1248807415,1,1.0,28.0, PIR keuken
2009-07-28 15:02:13,2009-07-28 15:02:14,1248807733,1248807734,1,1.0,28.0, PIR keuken
2009-07-28 15:02:17,2009-07-28 15:02:18,1248807737,1248807738,1,1.0,28.0, PIR keuken
2009-07-28 15:09:41,2009-07-28 15:09:45,1248808181,1248808185,4,1.0,28.0, PIR keuken
2009-07-28 15:16:43,2009-07-28 15:16:44,1248808603,1248808604,1,1.0,20.0, Drukmat bureaustoel (piano)
2009-07-28 15:19:16,2009-07-28 15:19:18,1248808756,1248808758,2,1.0,20.0, Drukmat bureaustoel (piano)
2009-07-28 15:19:18,2009-07-28 15:19:22,1248808758,1248808762,4,1.0,20.0, Drukmat bureaustoel (piano)
2009-07-28 15:19:25,2009-07-28 15:19:31,1248808765,1248808771,6,1.0,20.0, Drukmat bureaustoel (piano)
2009-07-28 15:20:44,2009-07-28 15:20:45,1248808844,1248808845,1,1.0,28.0, PIR keuken
2009-07-28 15:20:46,2009-07-28 15:20:47,1248808846,1248808847,1,1.0,28.0, PIR keuken
2009-07-28 15:20:47,2009-07-28 15:20:49,1248808847,1248808849,2,1.0,28.0, PIR keuken
2009-07-28 15:20:49,2009-07-28 15:20:51,1248808849,1248808851,2,1.0,28.0, PIR keuken
2009-07-28 15:20:53,2009-07-28 15:20:54,1248808853,1248808854,1,1.0,28.0, PIR keuken
2009-07-28 15:20:56,2009-07-28 15:20:58,1248808856,1248808858,2,1.0,28.0, PIR keuken
2009-07-28 15:20:58,2009-07-28 15:21:02,1248808858,1248808862,4,1.0,28.0, PIR keuken
2009-07-28 15:21:14,2009-07-28 15:21:15,1248808874,1248808875,1,1.0,28.0, PIR keuken
2009-07-28 15:21:19,2009-07-28 15:21:20,1248808879,1248808880,1,1.0,28.0, PIR keuken
2009-07-28 15:21:37,2009-07-28 15:21:50,1248808897,1248808910,13,1.0,20.0, Drukmat bureaustoel (piano)
2009-07-28 15:22:09,2009-07-28 15:22:10,1248808929,1248808930,1,1.0,20.0, Drukmat bureaustoel (piano)
2009-07-28 15:22:10,2009-07-28 15:22:12,1248808930,1248808932,2,1.0,20.0, Drukmat bureaustoel (piano)
2009-07-28 15:35:32,2009-07-28 15:35:33,1248809732,1248809733,1,1.0,20.0, Drukmat bureaustoel (piano)
2009-07-28 15:35:37,2009-07-28 15:50:44,1248809737,1248810644,907,1.0,20.0, Drukmat bureaustoel (piano)
2009-07-28 15:50:46,2009-07-28 15:50:48,1248810646,1248810648,2,1.0,20.0, Drukmat bureaustoel (piano)
2009-07-28 15:50:50,2009-07-28 15:50:51,1248810650,1248810651,1,1.0,28.0, PIR keuken
2009-07-28 15:50:53,2009-07-28 15:50:55,1248810653,1248810655,2,1.0,28.0, PIR keuken
2009-07-28 15:50:57,2009-07-28 15:50:59,1248810657,1248810659,2,1.0,28.0, PIR keuken
2009-07-28 15:50:59,2009-07-28 15:51:01,1248810659,1248810661,2,1.0,28.0, PIR keuken
2009-07-28 15:51:01,2009-07-28 15:51:02,1248810661,1248810662,1,1.0,28.0, PIR keuken
2009-07-28 15:51:03,2009-07-28 15:51:04,1248810663,1248810664,1,1.0,28.0, PIR keuken
2009-07-28 15:51:05,2009-07-28 15:51:06,1248810665,1248810666,1,1.0,28.0, PIR keuken
2009-07-28 15:51:08,2009-07-28 16:14:24,1248810668,1248812064,1396,1.0,24.0, balkon deur
2009-07-28 15:51:08,2009-07-28 15:51:10,1248810668,1248810670,2,1.0,28.0, PIR keuken
2009-07-28 15:51:11,2009-07-28 15:51:12,1248810671,1248810672,1,1.0,28.0, PIR keuken
2009-07-28 15:51:12,2009-07-28 15:51:15,1248810672,1248810675,3,1.0,3.0, fridge
2009-07-28 15:51:15,2009-07-28 15:51:21,1248810675,1248810681,6,1.0,28.0, PIR keuken
2009-07-28 15:51:25,2009-07-28 15:51:27,1248810685,1248810687,2,1.0,19.0, PIR badkamer
2009-07-28 15:51:27,2009-07-28 15:51:28,1248810687,1248810688,1,1.0,19.0, PIR badkamer
2009-07-28 15:51:51,2009-07-28 15:51:53,1248810711,1248810713,2,1.0,19.0, PIR badkamer
2009-07-28 15:51:54,2009-07-28 15:51:56,1248810714,1248810716,2,1.0,6.0, toilet flush
2009-07-28 15:51:54,2009-07-28 15:51:58,1248810714,1248810718,4,1.0,19.0, PIR badkamer
2009-07-28 15:52:20,2009-07-28 15:52:20,1248810740,1248810740,0,1.0,19.0, PIR badkamer
2009-07-28 15:52:24,2009-07-28 15:52:30,1248810744,1248810750,6,1.0,1.0, toilet door
2009-07-28 15:52:36,2009-07-28 15:52:37,1248810756,1248810757,1,1.0,28.0, PIR keuken
2009-07-28 15:52:38,2009-07-28 15:52:39,1248810758,1248810759,1,1.0,28.0, PIR keuken
2009-07-28 15:52:39,2009-07-28 15:52:41,1248810759,1248810761,2,1.0,28.0, PIR keuken
2009-07-28 15:52:43,2009-07-28 15:52:44,1248810763,1248810764,1,1.0,28.0, PIR keuken
2009-07-28 15:52:46,2009-07-28 15:52:48,1248810766,1248810768,2,1.0,28.0, PIR keuken
2009-07-28 15:52:48,2009-07-28 15:52:50,1248810768,1248810770,2,1.0,28.0, PIR keuken
2009-07-28 15:52:50,2009-07-28 15:52:52,1248810770,1248810772,2,1.0,28.0, PIR keuken
2009-07-28 16:02:21,2009-07-28 16:02:23,1248811341,1248811343,2,1.0,20.0, Drukmat bureaustoel (piano)
2009-07-28 16:02:27,2009-07-28 16:07:57,1248811347,1248811677,330,1.0,20.0, Drukmat bureaustoel (piano)
2009-07-28 16:07:56,2009-07-28 16:07:57,1248811676,1248811677,1,1.0,20.0, Drukmat bureaustoel (piano)
2009-07-28 16:10:10,2009-07-28 16:10:16,1248811810,1248811816,6,1.0,28.0, PIR keuken
2009-07-28 16:11:39,2009-07-28 16:11:41,1248811899,1248811901,2,1.0,28.0, PIR keuken
2009-07-28 16:11:45,2009-07-28 16:11:47,1248811905,1248811907,2,1.0,28.0, PIR keuken
2009-07-28 16:11:46,2009-07-28 16:11:47,1248811906,1248811907,1,1.0,28.0, PIR keuken
2009-07-28 16:11:49,2009-07-28 16:11:50,1248811909,1248811910,1,1.0,28.0, PIR keuken
2009-07-28 16:13:58,2009-07-28 16:14:00,1248812038,1248812040,2,1.0,28.0, PIR keuken
2009-07-28 16:14:00,2009-07-28 16:14:02,1248812040,1248812042,2,1.0,28.0, PIR keuken
2009-07-28 16:14:02,2009-07-28 16:14:04,1248812042,1248812044,2,1.0,28.0, PIR keuken
2009-07-28 16:14:04,2009-07-28 16:14:06,1248812044,1248812046,2,1.0,28.0, PIR keuken
2009-07-28 16:14:05,2009-07-28 16:14:06,1248812045,1248812046,1,1.0,28.0, PIR keuken
2009-07-28 16:14:07,2009-07-28 16:14:08,1248812047,1248812048,1,1.0,28.0, PIR keuken
2009-07-28 16:14:22,2009-07-28 16:14:35,1248812062,1248812075,13,1.0,28.0, PIR keuken
2009-07-28 16:14:26,2009-07-28 16:14:28,1248812066,1248812068,2,1.0,24.0, balkon deur
2009-07-28 16:14:32,2009-07-28 16:14:34,1248812072,1248812074,2,1.0,24.0, balkon deur
2009-07-28 16:14:45,2009-07-28 16:14:47,1248812085,1248812087,2,1.0,24.0, balkon deur
2009-07-28 16:14:47,2009-07-28 16:14:48,1248812087,1248812088,1,1.0,28.0, PIR keuken
2009-07-28 16:14:50,2009-07-28 16:14:52,1248812090,1248812092,2,1.0,28.0, PIR keuken
2009-07-28 16:14:52,2009-07-28 16:14:54,1248812092,1248812094,2,1.0,28.0, PIR keuken
2009-07-28 16:14:55,2009-07-28 16:14:56,1248812095,1248812096,1,1.0,28.0, PIR keuken
2009-07-28 16:14:57,2009-07-28 16:14:58,1248812097,1248812098,1,1.0,28.0, PIR keuken
2009-07-28 16:15:01,2009-07-28 16:15:03,1248812101,1248812103,2,1.0,28.0, PIR keuken
2009-07-28 16:15:09,2009-07-29 07:56:04,1248812109,1248868564,56455,1.0,24.0, balkon deur
2009-07-28 16:28:41,2009-07-28 16:28:45,1248812921,1248812925,4,1.0,13.0,press bed links
2009-07-28 16:46:10,2009-07-28 16:46:11,1248813970,1248813971,1,1.0,20.0, Drukmat bureaustoel (piano)
2009-07-28 16:46:16,2009-07-28 17:34:53,1248813976,1248816893,2917,1.0,20.0, Drukmat bureaustoel (piano)
2009-07-28 17:34:55,2009-07-28 17:34:57,1248816895,1248816897,2,1.0,20.0, Drukmat bureaustoel (piano)
2009-07-28 17:35:04,2009-07-28 17:35:12,1248816904,1248816912,8,1.0,20.0, Drukmat bureaustoel (piano)
2009-07-28 17:35:21,2009-07-28 17:35:25,1248816921,1248816925,4,1.0,20.0, Drukmat bureaustoel (piano)
2009-07-28 17:35:32,2009-07-29 08:16:09,1248816932,1248869769,52837,1.0,25.0, raam
2009-07-28 17:35:45,2009-07-28 17:35:47,1248816945,1248816947,2,1.0,20.0, Drukmat bureaustoel (piano)
2009-07-28 17:35:51,2009-07-28 17:38:49,1248816951,1248817129,178,1.0,20.0, Drukmat bureaustoel (piano)
2009-07-28 18:04:53,2009-07-28 18:04:54,1248818693,1248818694,1,1.0,22.0, drukmat stoel serverhoekje
2009-07-28 18:04:58,2009-07-28 18:04:59,1248818698,1248818699,1,1.0,22.0, drukmat stoel serverhoekje
2009-07-28 18:05:04,2009-07-28 18:05:05,1248818704,1248818705,1,1.0,22.0, drukmat stoel serverhoekje
2009-07-28 18:06:14,2009-07-28 18:06:25,1248818774,1248818785,11,1.0,22.0, drukmat stoel serverhoekje
2009-07-28 18:06:27,2009-07-28 18:06:28,1248818787,1248818788,1,1.0,22.0, drukmat stoel serverhoekje
2009-07-28 18:06:38,2009-07-28 18:06:40,1248818798,1248818800,2,1.0,22.0, drukmat stoel serverhoekje
2009-07-28 18:08:10,2009-07-28 18:08:12,1248818890,1248818892,2,1.0,22.0, drukmat stoel serverhoekje
2009-07-28 18:08:16,2009-07-28 18:08:18,1248818896,1248818898,2,1.0,22.0, drukmat stoel serverhoekje
2009-07-28 18:08:20,2009-07-28 18:08:22,1248818900,1248818902,2,1.0,22.0, drukmat stoel serverhoekje
2009-07-28 18:08:23,2009-07-28 18:08:25,1248818903,1248818905,2,1.0,22.0, drukmat stoel serverhoekje
2009-07-28 18:09:00,2009-07-28 18:09:02,1248818940,1248818942,2,1.0,22.0, drukmat stoel serverhoekje
2009-07-28 18:09:18,2009-07-28 18:09:19,1248818958,1248818959,1,1.0,22.0, drukmat stoel serverhoekje
2009-07-28 18:09:26,2009-07-28 18:09:28,1248818966,1248818968,2,1.0,22.0, drukmat stoel serverhoekje
2009-07-28 18:09:34,2009-07-28 18:09:36,1248818974,1248818976,2,1.0,22.0, drukmat stoel serverhoekje
2009-07-28 18:10:11,2009-07-28 18:10:13,1248819011,1248819013,2,1.0,22.0, drukmat stoel serverhoekje
2009-07-28 18:10:29,2009-07-28 18:13:50,1248819029,1248819230,201,1.0,22.0, drukmat stoel serverhoekje
2009-07-28 18:11:14,2009-07-28 18:11:36,1248819074,1248819096,22,1.0,16.0,PIR slaapkamer
2009-07-28 18:11:40,2009-07-28 18:11:42,1248819100,1248819102,2,1.0,16.0,PIR slaapkamer
2009-07-28 18:11:44,2009-07-28 18:11:45,1248819104,1248819105,1,1.0,16.0,PIR slaapkamer
2009-07-28 18:11:47,2009-07-28 18:11:49,1248819107,1248819109,2,1.0,16.0,PIR slaapkamer
2009-07-28 18:11:50,2009-07-28 18:11:51,1248819110,1248819111,1,1.0,16.0,PIR slaapkamer
2009-07-28 18:11:53,2009-07-28 18:11:55,1248819113,1248819115,2,1.0,16.0,PIR slaapkamer
2009-07-28 18:11:57,2009-07-28 18:11:58,1248819117,1248819118,1,1.0,16.0,PIR slaapkamer
2009-07-28 18:11:58,2009-07-28 18:12:00,1248819118,1248819120,2,1.0,16.0,PIR slaapkamer
2009-07-28 18:12:00,2009-07-28 18:12:02,1248819120,1248819122,2,1.0,16.0,PIR slaapkamer
2009-07-28 18:12:04,2009-07-28 18:12:06,1248819124,1248819126,2,1.0,16.0,PIR slaapkamer
2009-07-28 18:12:08,2009-07-28 18:12:11,1248819128,1248819131,3,1.0,16.0,PIR slaapkamer
2009-07-28 18:12:15,2009-07-28 18:12:17,1248819135,1248819137,2,1.0,16.0,PIR slaapkamer
2009-07-28 18:12:21,2009-07-28 18:12:23,1248819141,1248819143,2,1.0,16.0,PIR slaapkamer
2009-07-28 18:12:28,2009-07-28 18:12:30,1248819148,1248819150,2,1.0,16.0,PIR slaapkamer
2009-07-28 18:12:31,2009-07-28 18:12:32,1248819151,1248819152,1,1.0,16.0,PIR slaapkamer
2009-07-28 18:12:33,2009-07-28 18:12:34,1248819153,1248819154,1,1.0,16.0,PIR slaapkamer
2009-07-28 18:12:36,2009-07-28 18:12:37,1248819156,1248819157,1,1.0,16.0,PIR slaapkamer
2009-07-28 18:12:41,2009-07-28 18:12:43,1248819161,1248819163,2,1.0,16.0,PIR slaapkamer
2009-07-28 18:12:45,2009-07-28 18:12:47,1248819165,1248819167,2,1.0,16.0,PIR slaapkamer
2009-07-28 18:12:51,2009-07-28 18:12:52,1248819171,1248819172,1,1.0,16.0,PIR slaapkamer
2009-07-28 18:12:54,2009-07-28 18:12:58,1248819174,1248819178,4,1.0,16.0,PIR slaapkamer
2009-07-28 18:12:58,2009-07-28 18:13:00,1248819178,1248819180,2,1.0,16.0,PIR slaapkamer
2009-07-28 18:13:02,2009-07-28 18:13:03,1248819182,1248819183,1,1.0,16.0,PIR slaapkamer
2009-07-28 18:13:04,2009-07-28 18:13:05,1248819184,1248819185,1,1.0,16.0,PIR slaapkamer
2009-07-28 18:13:07,2009-07-28 18:13:09,1248819187,1248819189,2,1.0,16.0,PIR slaapkamer
2009-07-28 18:13:10,2009-07-28 18:13:11,1248819190,1248819191,1,1.0,16.0,PIR slaapkamer
2009-07-28 18:13:13,2009-07-28 18:13:15,1248819193,1248819195,2,1.0,16.0,PIR slaapkamer
2009-07-28 18:13:18,2009-07-28 18:13:20,1248819198,1248819200,2,1.0,16.0,PIR slaapkamer
2009-07-28 18:13:22,2009-07-28 18:13:27,1248819202,1248819207,5,1.0,16.0,PIR slaapkamer
2009-07-28 18:13:27,2009-07-28 18:13:29,1248819207,1248819209,2,1.0,16.0,PIR slaapkamer
2009-07-28 18:13:59,2009-07-28 18:14:01,1248819239,1248819241,2,1.0,22.0, drukmat stoel serverhoekje
2009-07-28 18:16:31,2009-07-28 18:16:33,1248819391,1248819393,2,1.0,22.0, drukmat stoel serverhoekje
2009-07-28 18:24:59,2009-07-28 18:25:01,1248819899,1248819901,2,1.0,22.0, drukmat stoel serverhoekje
2009-07-28 18:25:00,2009-07-28 18:25:01,1248819900,1248819901,1,1.0,22.0, drukmat stoel serverhoekje
2009-07-28 18:26:12,2009-07-28 18:26:13,1248819972,1248819973,1,1.0,22.0, drukmat stoel serverhoekje
2009-07-28 18:26:18,2009-07-28 18:26:19,1248819978,1248819979,1,1.0,22.0, drukmat stoel serverhoekje
2009-07-28 18:26:21,2009-07-28 18:26:23,1248819981,1248819983,2,1.0,22.0, drukmat stoel serverhoekje
2009-07-28 18:26:23,2009-07-28 18:26:24,1248819983,1248819984,1,1.0,22.0, drukmat stoel serverhoekje
2009-07-28 18:26:38,2009-07-28 18:26:39,1248819998,1248819999,1,1.0,22.0, drukmat stoel serverhoekje
2009-07-28 18:26:43,2009-07-28 18:26:45,1248820003,1248820005,2,1.0,22.0, drukmat stoel serverhoekje
2009-07-28 18:26:53,2009-07-28 18:26:54,1248820013,1248820014,1,1.0,22.0, drukmat stoel serverhoekje
2009-07-28 18:29:45,2009-07-28 18:29:47,1248820185,1248820187,2,1.0,22.0, drukmat stoel serverhoekje
2009-07-28 18:33:11,2009-07-28 18:33:12,1248820391,1248820392,1,1.0,1.0, toilet door
2009-07-28 18:33:12,2009-07-28 18:33:20,1248820392,1248820400,8,1.0,1.0, toilet door
2009-07-28 18:33:13,2009-07-28 18:33:14,1248820393,1248820394,1,1.0,19.0, PIR badkamer
2009-07-28 18:33:27,2009-07-28 18:33:29,1248820407,1248820409,2,1.0,19.0, PIR badkamer
2009-07-28 18:33:29,2009-07-28 18:33:31,1248820409,1248820411,2,1.0,19.0, PIR badkamer
2009-07-28 18:34:43,2009-07-28 18:34:45,1248820483,1248820485,2,1.0,6.0, toilet flush
2009-07-28 18:34:50,2009-07-28 18:34:51,1248820490,1248820491,1,1.0,28.0, PIR keuken
2009-07-28 18:34:53,2009-07-28 18:34:54,1248820493,1248820494,1,1.0,28.0, PIR keuken
2009-07-28 18:34:57,2009-07-28 18:34:58,1248820497,1248820498,1,1.0,28.0, PIR keuken
2009-07-28 18:34:59,2009-07-28 18:35:00,1248820499,1248820500,1,1.0,28.0, PIR keuken
2009-07-28 18:35:02,2009-07-28 18:35:04,1248820502,1248820504,2,1.0,28.0, PIR keuken
2009-07-28 18:35:04,2009-07-28 18:35:06,1248820504,1248820506,2,1.0,28.0, PIR keuken
2009-07-28 18:35:06,2009-07-28 18:35:07,1248820506,1248820507,1,1.0,28.0, PIR keuken
2009-07-28 18:35:07,2009-07-28 18:35:09,1248820507,1248820509,2,1.0,28.0, PIR keuken
2009-07-28 18:35:11,2009-07-28 18:35:13,1248820511,1248820513,2,1.0,28.0, PIR keuken
2009-07-28 18:35:14,2009-07-28 18:35:15,1248820514,1248820515,1,1.0,28.0, PIR keuken
2009-07-28 18:35:16,2009-07-28 18:35:17,1248820516,1248820517,1,1.0,28.0, PIR keuken
2009-07-28 18:35:20,2009-07-28 18:35:22,1248820520,1248820522,2,1.0,28.0, PIR keuken
2009-07-28 18:35:22,2009-07-28 18:35:24,1248820522,1248820524,2,1.0,28.0, PIR keuken
2009-07-28 18:35:24,2009-07-28 18:35:26,1248820524,1248820526,2,1.0,28.0, PIR keuken
2009-07-28 18:35:29,2009-07-28 18:35:30,1248820529,1248820530,1,1.0,19.0, PIR badkamer
2009-07-28 18:35:32,2009-07-28 18:35:33,1248820532,1248820533,1,1.0,19.0, PIR badkamer
2009-07-28 18:35:35,2009-07-28 18:35:59,1248820535,1248820559,24,1.0,19.0, PIR badkamer
2009-07-28 18:35:39,2009-07-28 18:35:41,1248820539,1248820541,2,1.0,28.0, PIR keuken
2009-07-28 18:35:43,2009-07-28 18:35:44,1248820543,1248820544,1,1.0,28.0, PIR keuken
2009-07-28 18:35:45,2009-07-28 18:35:46,1248820545,1248820546,1,1.0,28.0, PIR keuken
2009-07-28 18:35:47,2009-07-28 18:35:48,1248820547,1248820548,1,1.0,28.0, PIR keuken
2009-07-28 18:35:49,2009-07-28 18:35:50,1248820549,1248820550,1,1.0,28.0, PIR keuken
2009-07-28 18:35:51,2009-07-28 18:35:52,1248820551,1248820552,1,1.0,28.0, PIR keuken
2009-07-28 18:35:53,2009-07-28 18:35:54,1248820553,1248820554,1,1.0,28.0, PIR keuken
2009-07-28 18:36:06,2009-07-28 18:36:07,1248820566,1248820567,1,1.0,28.0, PIR keuken
2009-07-28 18:36:09,2009-07-28 18:36:10,1248820569,1248820570,1,1.0,28.0, PIR keuken
2009-07-28 18:36:12,2009-07-28 18:36:14,1248820572,1248820574,2,1.0,28.0, PIR keuken
2009-07-28 18:36:15,2009-07-28 18:36:16,1248820575,1248820576,1,1.0,28.0, PIR keuken
2009-07-28 18:36:18,2009-07-28 18:36:25,1248820578,1248820585,7,1.0,28.0, PIR keuken
2009-07-28 18:36:26,2009-07-28 18:36:27,1248820586,1248820587,1,1.0,28.0, PIR keuken
2009-07-28 18:36:27,2009-07-28 18:36:29,1248820587,1248820589,2,1.0,28.0, PIR keuken
2009-07-28 18:36:29,2009-07-28 18:36:31,1248820589,1248820591,2,1.0,28.0, PIR keuken
2009-07-28 18:36:31,2009-07-28 18:36:33,1248820591,1248820593,2,1.0,28.0, PIR keuken
2009-07-28 18:36:33,2009-07-28 18:36:35,1248820593,1248820595,2,1.0,28.0, PIR keuken
2009-07-28 18:36:35,2009-07-28 18:36:36,1248820595,1248820596,1,1.0,28.0, PIR keuken
2009-07-28 18:36:38,2009-07-28 18:36:40,1248820598,1248820600,2,1.0,28.0, PIR keuken
2009-07-28 18:36:42,2009-07-28 18:36:44,1248820602,1248820604,2,1.0,28.0, PIR keuken
2009-07-28 18:36:44,2009-07-28 18:36:46,1248820604,1248820606,2,1.0,28.0, PIR keuken
2009-07-28 18:36:48,2009-07-28 18:36:49,1248820608,1248820609,1,1.0,28.0, PIR keuken
2009-07-28 18:36:50,2009-07-28 18:36:51,1248820610,1248820611,1,1.0,28.0, PIR keuken
